,UsageClass,CheckoutOutType,MaterialType,CheckoutYear,CheckoutMonth,Checkouts,Title,Creator,Subjects,Publisher,PublicationYear,ISBN,Normalized.Creator,Normalized.Title,BirthYear,DeathYear,Work.In.Norton,CheckoutDate
8197,Digital,OverDrive,AUDIOBOOK,2008,12,1,The Chinese Siamese Cat (Unabridged),Amy Tan,"Historical Fiction, Juvenile Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Chinese Siamese Cat,1952,,False,2008-12-01T08:00Z
8198,Digital,OverDrive,AUDIOBOOK,2008,12,1,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2008-12-01T08:00Z
8199,Digital,OverDrive,AUDIOBOOK,2009,1,2,The Chinese Siamese Cat (Unabridged),Amy Tan,"Historical Fiction, Juvenile Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Chinese Siamese Cat,1952,,False,2009-01-01T08:00Z
8200,Digital,OverDrive,AUDIOBOOK,2009,1,2,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2009-01-01T08:00Z
8201,Digital,OverDrive,AUDIOBOOK,2009,1,3,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2009-01-01T08:00Z
8202,Digital,OverDrive,AUDIOBOOK,2009,2,1,The Opposite of Fate: A Book of Musings (abridged) (Abridged),Amy Tan,"Biography & Autobiography, Nonfiction","Brilliance Audio, Inc.",2005.0,,Amy Tan,The Opposite Of Fate,1952,,False,2009-02-01T08:00Z
8203,Digital,OverDrive,AUDIOBOOK,2009,2,3,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2009-02-01T08:00Z
8204,Digital,OverDrive,AUDIOBOOK,2009,2,1,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2009-02-01T08:00Z
8205,Digital,OverDrive,AUDIOBOOK,2009,2,1,The Chinese Siamese Cat (Unabridged),Amy Tan,"Historical Fiction, Juvenile Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Chinese Siamese Cat,1952,,False,2009-02-01T08:00Z
8206,Digital,OverDrive,AUDIOBOOK,2009,3,2,The Chinese Siamese Cat (Unabridged),Amy Tan,"Historical Fiction, Juvenile Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Chinese Siamese Cat,1952,,False,2009-03-01T08:00Z
8207,Digital,OverDrive,AUDIOBOOK,2009,3,1,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2009-03-01T08:00Z
8208,Digital,OverDrive,AUDIOBOOK,2009,3,1,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2009-03-01T08:00Z
8209,Digital,OverDrive,AUDIOBOOK,2009,4,2,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2009-04-01T07:00Z
8210,Digital,OverDrive,AUDIOBOOK,2009,5,2,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2009-05-01T07:00Z
8211,Digital,OverDrive,AUDIOBOOK,2009,5,1,The Opposite of Fate: A Book of Musings (abridged) (Abridged),Amy Tan,"Biography & Autobiography, Nonfiction","Brilliance Audio, Inc.",2005.0,,Amy Tan,The Opposite Of Fate,1952,,False,2009-05-01T07:00Z
8212,Digital,OverDrive,AUDIOBOOK,2009,5,1,The Chinese Siamese Cat (Unabridged),Amy Tan,"Historical Fiction, Juvenile Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Chinese Siamese Cat,1952,,False,2009-05-01T07:00Z
8213,Digital,OverDrive,AUDIOBOOK,2009,5,1,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2009-05-01T07:00Z
8214,Digital,OverDrive,AUDIOBOOK,2009,6,3,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2009-06-01T07:00Z
8215,Digital,OverDrive,AUDIOBOOK,2009,6,2,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2009-06-01T07:00Z
8216,Digital,OverDrive,AUDIOBOOK,2009,6,1,The Opposite of Fate: A Book of Musings (abridged) (Abridged),Amy Tan,"Biography & Autobiography, Nonfiction","Brilliance Audio, Inc.",2005.0,,Amy Tan,The Opposite Of Fate,1952,,False,2009-06-01T07:00Z
8217,Digital,OverDrive,AUDIOBOOK,2009,7,3,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2009-07-01T07:00Z
8218,Digital,OverDrive,EBOOK,2009,7,1,The Joy Luck Club,Amy Tan,Fiction,RosettaBooks,2005.0,,Amy Tan,The Joy Luck Club,1952,,True,2009-07-01T07:00Z
8219,Digital,OverDrive,AUDIOBOOK,2009,7,1,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2009-07-01T07:00Z
8220,Digital,OverDrive,AUDIOBOOK,2009,7,1,The Opposite of Fate: A Book of Musings (abridged) (Abridged),Amy Tan,"Biography & Autobiography, Nonfiction","Brilliance Audio, Inc.",2005.0,,Amy Tan,The Opposite Of Fate,1952,,False,2009-07-01T07:00Z
8221,Digital,OverDrive,AUDIOBOOK,2009,8,1,The Opposite of Fate: A Book of Musings (abridged) (Abridged),Amy Tan,"Biography & Autobiography, Nonfiction","Brilliance Audio, Inc.",2005.0,,Amy Tan,The Opposite Of Fate,1952,,False,2009-08-01T07:00Z
8222,Digital,OverDrive,AUDIOBOOK,2009,8,2,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2009-08-01T07:00Z
8223,Digital,OverDrive,AUDIOBOOK,2009,8,1,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2009-08-01T07:00Z
8224,Digital,OverDrive,AUDIOBOOK,2009,8,2,The Chinese Siamese Cat (Unabridged),Amy Tan,"Historical Fiction, Juvenile Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Chinese Siamese Cat,1952,,False,2009-08-01T07:00Z
8225,Digital,OverDrive,AUDIOBOOK,2009,9,1,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2009-09-01T07:00Z
8226,Digital,OverDrive,AUDIOBOOK,2009,9,1,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2009-09-01T07:00Z
8227,Digital,OverDrive,AUDIOBOOK,2009,9,1,The Opposite of Fate: A Book of Musings (abridged) (Abridged),Amy Tan,"Biography & Autobiography, Nonfiction","Brilliance Audio, Inc.",2005.0,,Amy Tan,The Opposite Of Fate,1952,,False,2009-09-01T07:00Z
8228,Digital,OverDrive,AUDIOBOOK,2009,10,1,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2009-10-01T07:00Z
8229,Digital,OverDrive,AUDIOBOOK,2009,10,1,The Chinese Siamese Cat (Unabridged),Amy Tan,"Historical Fiction, Juvenile Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Chinese Siamese Cat,1952,,False,2009-10-01T07:00Z
8230,Digital,OverDrive,AUDIOBOOK,2009,10,4,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2009-10-01T07:00Z
8231,Digital,OverDrive,EBOOK,2009,10,1,The Joy Luck Club,Amy Tan,Fiction,RosettaBooks,2005.0,,Amy Tan,The Joy Luck Club,1952,,True,2009-10-01T07:00Z
8232,Digital,OverDrive,AUDIOBOOK,2009,10,2,The Opposite of Fate: A Book of Musings (abridged) (Abridged),Amy Tan,"Biography & Autobiography, Nonfiction","Brilliance Audio, Inc.",2005.0,,Amy Tan,The Opposite Of Fate,1952,,False,2009-10-01T07:00Z
8233,Digital,OverDrive,EBOOK,2009,11,1,The Joy Luck Club,Amy Tan,Fiction,RosettaBooks,2005.0,,Amy Tan,The Joy Luck Club,1952,,True,2009-11-01T07:00Z
8234,Digital,OverDrive,AUDIOBOOK,2009,11,2,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2009-11-01T07:00Z
8235,Digital,OverDrive,AUDIOBOOK,2009,11,1,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2009-11-01T07:00Z
8236,Digital,OverDrive,AUDIOBOOK,2009,12,2,The Chinese Siamese Cat (Unabridged),Amy Tan,"Historical Fiction, Juvenile Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Chinese Siamese Cat,1952,,False,2009-12-01T08:00Z
8237,Digital,OverDrive,AUDIOBOOK,2009,12,1,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2009-12-01T08:00Z
8238,Digital,OverDrive,AUDIOBOOK,2009,12,2,The Opposite of Fate: A Book of Musings (abridged) (Abridged),Amy Tan,"Biography & Autobiography, Nonfiction","Brilliance Audio, Inc.",2005.0,,Amy Tan,The Opposite Of Fate,1952,,False,2009-12-01T08:00Z
8239,Digital,OverDrive,AUDIOBOOK,2009,12,2,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2009-12-01T08:00Z
8240,Digital,OverDrive,AUDIOBOOK,2010,1,1,The Opposite of Fate: A Book of Musings (abridged) (Abridged),Amy Tan,"Biography & Autobiography, Nonfiction","Brilliance Audio, Inc.",2005.0,,Amy Tan,The Opposite Of Fate,1952,,False,2010-01-01T08:00Z
8241,Digital,OverDrive,AUDIOBOOK,2010,1,3,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2010-01-01T08:00Z
8242,Digital,OverDrive,AUDIOBOOK,2010,1,1,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2010-01-01T08:00Z
8243,Digital,OverDrive,AUDIOBOOK,2010,2,3,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2010-02-01T08:00Z
8244,Digital,OverDrive,AUDIOBOOK,2010,2,1,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2010-02-01T08:00Z
8245,Digital,OverDrive,AUDIOBOOK,2010,2,1,The Opposite of Fate: A Book of Musings (abridged) (Abridged),Amy Tan,"Biography & Autobiography, Nonfiction","Brilliance Audio, Inc.",2005.0,,Amy Tan,The Opposite Of Fate,1952,,False,2010-02-01T08:00Z
8246,Digital,OverDrive,AUDIOBOOK,2010,2,1,The Chinese Siamese Cat (Unabridged),Amy Tan,"Historical Fiction, Juvenile Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Chinese Siamese Cat,1952,,False,2010-02-01T08:00Z
8247,Digital,OverDrive,EBOOK,2010,2,1,The Joy Luck Club,Amy Tan,Fiction,RosettaBooks,2005.0,,Amy Tan,The Joy Luck Club,1952,,True,2010-02-01T08:00Z
8248,Digital,OverDrive,AUDIOBOOK,2010,3,2,The Chinese Siamese Cat (Unabridged),Amy Tan,"Historical Fiction, Juvenile Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Chinese Siamese Cat,1952,,False,2010-03-01T08:00Z
8249,Digital,OverDrive,AUDIOBOOK,2010,3,2,The Opposite of Fate: A Book of Musings (abridged) (Abridged),Amy Tan,"Biography & Autobiography, Nonfiction","Brilliance Audio, Inc.",2005.0,,Amy Tan,The Opposite Of Fate,1952,,False,2010-03-01T08:00Z
8250,Digital,OverDrive,AUDIOBOOK,2010,3,2,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2010-03-01T08:00Z
8251,Digital,OverDrive,AUDIOBOOK,2010,3,4,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2010-03-01T08:00Z
8252,Digital,OverDrive,AUDIOBOOK,2010,4,2,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2010-04-01T07:00Z
8253,Digital,OverDrive,AUDIOBOOK,2010,4,2,American Classics (Unabridged),Amy Tan,"Fiction, Short Stories","Symphony Space, Inc",2010.0,,Amy Tan,American Classics,1952,,False,2010-04-01T07:00Z
8254,Digital,OverDrive,EBOOK,2024,9,1,The Opposite of Fate: Memories of a Writing Life,Amy Tan,"Biography & Autobiography, Nonfiction","Penguin Group (USA), Inc.",2013.0,9781101200414,Amy Tan,The Opposite Of Fate,1952,,False,2024-09-01T07:00Z
8255,Digital,OverDrive,AUDIOBOOK,2010,4,1,The Chinese Siamese Cat (Unabridged),Amy Tan,"Historical Fiction, Juvenile Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Chinese Siamese Cat,1952,,False,2010-04-01T07:00Z
8256,Digital,OverDrive,AUDIOBOOK,2010,5,2,American Classics (Unabridged),Amy Tan,"Fiction, Short Stories","Symphony Space, Inc",2010.0,,Amy Tan,American Classics,1952,,False,2010-05-01T07:00Z
8257,Digital,OverDrive,AUDIOBOOK,2010,5,4,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2010-05-01T07:00Z
8258,Digital,OverDrive,AUDIOBOOK,2010,6,4,American Classics (Unabridged),Amy Tan,"Fiction, Short Stories","Symphony Space, Inc",2010.0,,Amy Tan,American Classics,1952,,False,2010-06-01T07:00Z
8259,Digital,OverDrive,AUDIOBOOK,2010,6,1,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2010-06-01T07:00Z
8260,Digital,OverDrive,AUDIOBOOK,2010,6,1,The Opposite of Fate: A Book of Musings (abridged) (Abridged),Amy Tan,"Biography & Autobiography, Nonfiction","Brilliance Audio, Inc.",2005.0,,Amy Tan,The Opposite Of Fate,1952,,False,2010-06-01T07:00Z
8261,Digital,OverDrive,AUDIOBOOK,2010,6,2,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2010-06-01T07:00Z
8262,Digital,OverDrive,AUDIOBOOK,2010,7,1,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2010-07-01T07:00Z
8263,Digital,OverDrive,AUDIOBOOK,2010,7,3,American Classics (Unabridged),Amy Tan,"Fiction, Short Stories","Symphony Space, Inc",2010.0,,Amy Tan,American Classics,1952,,False,2010-07-01T07:00Z
8264,Digital,OverDrive,AUDIOBOOK,2010,7,2,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2010-07-01T07:00Z
8265,Digital,OverDrive,AUDIOBOOK,2010,7,2,The Chinese Siamese Cat (Unabridged),Amy Tan,"Historical Fiction, Juvenile Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Chinese Siamese Cat,1952,,False,2010-07-01T07:00Z
8266,Digital,OverDrive,EBOOK,2010,8,1,The Joy Luck Club,Amy Tan,Fiction,RosettaBooks,2005.0,,Amy Tan,The Joy Luck Club,1952,,True,2010-08-01T07:00Z
8267,Digital,OverDrive,AUDIOBOOK,2010,8,2,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2010-08-01T07:00Z
8268,Digital,OverDrive,AUDIOBOOK,2010,8,1,American Classics (Unabridged),Amy Tan,"Fiction, Short Stories","Symphony Space, Inc",2010.0,,Amy Tan,American Classics,1952,,False,2010-08-01T07:00Z
8269,Digital,OverDrive,AUDIOBOOK,2010,8,1,The Chinese Siamese Cat (Unabridged),Amy Tan,"Historical Fiction, Juvenile Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Chinese Siamese Cat,1952,,False,2010-08-01T07:00Z
8270,Digital,OverDrive,AUDIOBOOK,2010,8,1,The Opposite of Fate: A Book of Musings (abridged) (Abridged),Amy Tan,"Biography & Autobiography, Nonfiction","Brilliance Audio, Inc.",2005.0,,Amy Tan,The Opposite Of Fate,1952,,False,2010-08-01T07:00Z
8271,Digital,OverDrive,AUDIOBOOK,2010,8,1,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2010-08-01T07:00Z
8272,Digital,OverDrive,AUDIOBOOK,2010,9,1,The Chinese Siamese Cat (Unabridged),Amy Tan,"Historical Fiction, Juvenile Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Chinese Siamese Cat,1952,,False,2010-09-01T07:00Z
8273,Digital,OverDrive,AUDIOBOOK,2010,9,2,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2010-09-01T07:00Z
8274,Digital,OverDrive,AUDIOBOOK,2010,9,1,The Opposite of Fate: A Book of Musings (abridged) (Abridged),Amy Tan,"Biography & Autobiography, Nonfiction","Brilliance Audio, Inc.",2005.0,,Amy Tan,The Opposite Of Fate,1952,,False,2010-09-01T07:00Z
8275,Digital,OverDrive,AUDIOBOOK,2010,9,3,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2010-09-01T07:00Z
8276,Digital,OverDrive,AUDIOBOOK,2010,9,2,American Classics (Unabridged),Amy Tan,"Fiction, Short Stories","Symphony Space, Inc",2010.0,,Amy Tan,American Classics,1952,,False,2010-09-01T07:00Z
8277,Digital,OverDrive,AUDIOBOOK,2010,10,1,The Chinese Siamese Cat (Unabridged),Amy Tan,"Historical Fiction, Juvenile Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Chinese Siamese Cat,1952,,False,2010-10-01T07:00Z
8278,Digital,OverDrive,AUDIOBOOK,2010,10,1,American Classics (Unabridged),Amy Tan,"Fiction, Short Stories","Symphony Space, Inc",2010.0,,Amy Tan,American Classics,1952,,False,2010-10-01T07:00Z
8279,Digital,OverDrive,AUDIOBOOK,2010,10,2,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2010-10-01T07:00Z
8280,Digital,OverDrive,AUDIOBOOK,2010,10,1,The Opposite of Fate: A Book of Musings (abridged) (Abridged),Amy Tan,"Biography & Autobiography, Nonfiction","Brilliance Audio, Inc.",2005.0,,Amy Tan,The Opposite Of Fate,1952,,False,2010-10-01T07:00Z
8281,Digital,OverDrive,EBOOK,2010,10,1,The Joy Luck Club,Amy Tan,Fiction,RosettaBooks,2005.0,,Amy Tan,The Joy Luck Club,1952,,True,2010-10-01T07:00Z
8282,Digital,OverDrive,AUDIOBOOK,2010,10,1,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2010-10-01T07:00Z
8283,Digital,OverDrive,AUDIOBOOK,2010,11,1,The Chinese Siamese Cat (Unabridged),Amy Tan,"Historical Fiction, Juvenile Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Chinese Siamese Cat,1952,,False,2010-11-01T07:00Z
8284,Digital,OverDrive,AUDIOBOOK,2010,11,4,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2010-11-01T07:00Z
8285,Digital,OverDrive,AUDIOBOOK,2010,11,1,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2010-11-01T07:00Z
8286,Digital,OverDrive,AUDIOBOOK,2010,11,1,The Opposite of Fate: A Book of Musings (abridged) (Abridged),Amy Tan,"Biography & Autobiography, Nonfiction","Brilliance Audio, Inc.",2005.0,,Amy Tan,The Opposite Of Fate,1952,,False,2010-11-01T07:00Z
8287,Digital,OverDrive,AUDIOBOOK,2010,12,1,The Opposite of Fate: A Book of Musings (abridged) (Abridged),Amy Tan,"Biography & Autobiography, Nonfiction","Brilliance Audio, Inc.",2005.0,,Amy Tan,The Opposite Of Fate,1952,,False,2010-12-01T08:00Z
8288,Digital,OverDrive,AUDIOBOOK,2010,12,1,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2010-12-01T08:00Z
8289,Digital,OverDrive,AUDIOBOOK,2010,12,2,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2010-12-01T08:00Z
8290,Digital,OverDrive,AUDIOBOOK,2010,12,1,The Chinese Siamese Cat (Unabridged),Amy Tan,"Historical Fiction, Juvenile Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Chinese Siamese Cat,1952,,False,2010-12-01T08:00Z
8291,Digital,OverDrive,AUDIOBOOK,2010,12,2,American Classics (Unabridged),Amy Tan,"Fiction, Short Stories","Symphony Space, Inc",2010.0,,Amy Tan,American Classics,1952,,False,2010-12-01T08:00Z
8292,Digital,OverDrive,AUDIOBOOK,2011,1,1,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2011-01-01T08:00Z
8293,Digital,OverDrive,AUDIOBOOK,2011,1,5,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2011-01-01T08:00Z
8294,Digital,OverDrive,AUDIOBOOK,2011,1,1,American Classics (Unabridged),Amy Tan,"Fiction, Short Stories","Symphony Space, Inc",2010.0,,Amy Tan,American Classics,1952,,False,2011-01-01T08:00Z
8295,Digital,OverDrive,EBOOK,2011,1,1,The Joy Luck Club,Amy Tan,Fiction,RosettaBooks,2005.0,,Amy Tan,The Joy Luck Club,1952,,True,2011-01-01T08:00Z
8296,Digital,OverDrive,AUDIOBOOK,2011,2,2,Saving Fish from Drowning (Unabridged),Amy Tan,"Fiction, Literature","Brilliance Audio, Inc.",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2011-02-01T08:00Z
8297,Digital,OverDrive,AUDIOBOOK,2011,2,3,The Bonesetter's Daughter (Unabridged),Amy Tan,"Drama, Fiction","Phoenix Books, Inc.",2008.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2011-02-01T08:00Z
8298,Digital,OverDrive,AUDIOBOOK,2011,2,2,American Classics (Unabridged),Amy Tan,"Fiction, Short Stories","Symphony Space, Inc",2010.0,,Amy Tan,American Classics,1952,,False,2011-02-01T08:00Z
8299,Digital,OverDrive,AUDIOBOOK,2011,3,3,American Classics (Unabridged),Amy Tan,"Fiction, Short Stories","Symphony Space, Inc",2010.0,,Amy Tan,American Classics,1952,,False,2011-03-01T08:00Z
